package	function	parameter	meaning	doc_path	source_url	fetched_at
omicverse	omicverse.alignment.amplicon_16s_pipeline	threads	( int (default: 4 )) – CPU parallelism.	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	jobs	( Optional [ int ] (default: None )) – CPU parallelism.	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	overwrite	( bool (default: False )) – If True, re-run each step regardless of existing outputs.	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	merge_max_diffs	( int (default: 10 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	merge_min_overlap	( int (default: 16 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	filter_max_ee	( float (default: 1.0 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	filter_min_len	( int (default: 0 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	filter_max_len	( int (default: 0 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	derep_min_uniq	( int (default: 2 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	unoise_alpha	( float (default: 2.0 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	unoise_minsize	( int (default: 2 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	chimera_removal	( bool (default: True ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	otutab_identity	( float (default: 0.97 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	sintax_cutoff	( float (default: 0.8 ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	sintax_strand	( str (default: 'both' ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.amplicon_16s_pipeline	sample_metadata	( Optional [ DataFrame ] (default: None ))	references/omicverse/functions/omicverse.alignment.amplicon_16s_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.amplicon_16s_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_amplicon_anndata	otutab_tsv	( str ) – Path to the --otutabout TSV from vsearch.usearch_global() . First column = ASV id, remaining columns = sample ids.	references/omicverse/functions/omicverse.alignment.build_amplicon_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_amplicon_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_amplicon_anndata	asv_fasta	( str ) – Path to the ASV centroid FASTA (output of vsearch.unoise3() or the non-chimera FASTA from vsearch.uchime3_denovo() ).	references/omicverse/functions/omicverse.alignment.build_amplicon_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_amplicon_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_amplicon_anndata	sintax_tsv	( Optional [ str ] (default: None )) – Optional path to the vsearch --sintax --tabbedout TSV. When supplied, 7-rank taxonomy columns ( domain / phylum / class / order / family / genus / species ), the ; -joined taxonomy string and sintax_confidence are written into var .	references/omicverse/functions/omicverse.alignment.build_amplicon_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_amplicon_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_amplicon_anndata	sample_metadata	( Optional [ DataFrame ] (default: None )) – Optional DataFrame indexed by sample id; merged into obs .	references/omicverse/functions/omicverse.alignment.build_amplicon_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_amplicon_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_amplicon_anndata	sample_order	( Optional [ Sequence [ str ]] (default: None )) – Optional list of sample ids to enforce row order in obs / X . Defaults to the column order of the otutab TSV.	references/omicverse/functions/omicverse.alignment.build_amplicon_anndata.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_amplicon_anndata.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	asvs_fasta	( str )	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	workdir	( Optional [ str ] (default: None ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	mafft_mode	( str (default: 'auto' ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	fasttree_model	( str (default: 'gtr' ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	gamma	( bool (default: True ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	mafft_threads	( int (default: 4 ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	fasttree_threads	( Optional [ int ] (default: None ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.build_phylogeny	overwrite	( bool (default: False ))	references/omicverse/functions/omicverse.alignment.build_phylogeny.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.build_phylogeny.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	sra_ids	( str or list of str , optional ) – SRA accession IDs to download. Required unless samples is provided.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	samples	( tuple or list of tuples , optional ) – Pre-existing FASTQ sample tuples (name, fq1, fq2_or_None) . When provided, the download step is skipped automatically.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	genome_dir	( str ) – Path to (or for) the STAR genome index directory.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	gtf	( str ) – Path to the GTF annotation file.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	output_dir	( str ) – Root output directory. Sub-directories are created per step.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	genome_fasta_files	( list of str , optional ) – Genome FASTA file(s) for auto-building the STAR index.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	threads	( int ) – Threads per tool invocation.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	memory	( str ) – Memory limit for STAR BAM sorting (e.g. '50G' ).	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	jobs	( int , optional ) – Number of concurrent jobs. None auto-detects.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	skip_download	( bool ) – Skip the prefetch + fqdump steps (requires samples ).	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	skip_qc	( bool ) – Skip the fastp QC step.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	gzip_fastq	( bool ) – Compress FASTQ output from fqdump.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	gene_mapping	( bool ) – Map gene_id to gene_name in featureCounts output.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	auto_install	( bool ) – Auto-install missing CLI tools via conda/mamba.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.bulk_rnaseq_pipeline	overwrite	( bool ) – Force re-run even when outputs already exist.	references/omicverse/functions/omicverse.alignment.bulk_rnaseq_pipeline.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.bulk_rnaseq_pipeline.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.count	index_path	( str ) – Path to kallisto index produced by kb ref .	references/omicverse/functions/omicverse.alignment.count.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.count.html	2026-08-03T14:16:23+00:00
omicverse	omicverse.alignment.count	t2g_path	( str ) – Transcript-to-gene mapping table used for gene-level aggregation.	references/omicverse/functions/omicverse.alignment.count.md	https://omicverse.readthedocs.io/en/latest/api/reference/omicverse.alignment.count.html	2026-08-03T14:16:23+00:00
